DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-02-11 06:15:00,1.09182,1.09191,1.09163,1.09166,0.0
2020-02-11 06:20:00,1.09166,1.0917,1.09155,1.09156,1.0
2020-02-11 06:25:00,1.09157,1.09165,1.09155,1.0916,1.0
2020-02-11 06:30:00,1.09161,1.09177,1.09161,1.09165,0.0
2020-02-11 06:35:00,1.09165,1.09165,1.0915,1.0915,0.0
2020-02-11 06:40:00,1.09151,1.09151,1.09144,1.09144,0.0
2020-02-11 06:45:00,1.09144,1.09144,1.09133,1.09138,1.0
2020-02-11 06:50:00,1.09137,1.09156,1.0913,1.09156,0.0
2020-02-11 06:55:00,1.09155,1.09155,1.09128,1.09126,1.0
2020-02-11 07:00:00,1.09127,1.09138,1.09127,1.09133,0.0
2020-02-11 07:05:00,1.09134,1.09134,1.09112,1.09113,1.0
2020-02-11 07:10:00,1.09114,1.09148,1.09114,1.09138,1.0
2020-02-11 07:15:00,1.09137,1.09137,1.09118,1.09143,0.0
2020-02-11 07:20:00,1.09142,1.09142,1.09132,1.09138,1.0
2020-02-11 07:25:00,1.09137,1.09139,1.09128,1.09141,1.0
2020-02-11 07:30:00,1.09141,1.09148,1.09141,1.09147,1.0
2020-02-11 07:35:00,1.09147,1.09159,1.09147,1.09149,0.0
2020-02-11 07:40:00,1.09151,1.09159,1.09149,1.09145,0.0
2020-02-11 07:45:00,1.09145,1.09145,1.09139,1.09139,0.0
2020-02-11 07:50:00,1.09139,1.09139,1.09125,1.09125,0.0
2020-02-11 07:55:00,1.09124,1.09124,1.09079,1.09091,0.0
2020-02-11 08:00:00,1.0909,1.0909,1.0904,1.09027,1.0
2020-02-11 08:05:00,1.09026,1.09052,1.09026,1.09044,0.0
2020-02-11 08:10:00,1.09045,1.09045,1.09022,1.0901,1.0
2020-02-11 08:15:00,1.0901,1.09036,1.0901,1.09033,0.0
2020-02-11 08:20:00,1.09033,1.09033,1.09023,1.09031,0.0
2020-02-11 08:25:00,1.09034,1.09034,1.08975,1.08975,0.0
2020-02-11 08:30:00,1.08976,1.08976,1.08942,1.08943,1.0
2020-02-11 08:35:00,1.08942,1.08977,1.08942,1.09019,0.0
2020-02-11 08:40:00,1.09018,1.09039,1.0899,1.0899,0.0
2020-02-11 08:45:00,1.0899,1.0899,1.08949,1.08976,1.0
2020-02-11 08:50:00,1.08976,1.09014,1.08976,1.0902,1.0
2020-02-11 08:55:00,1.0902,1.09038,1.09014,1.09035,1.0
2020-02-11 09:00:00,1.09035,1.09096,1.09015,1.09044,1.0
2020-02-11 09:05:00,1.09045,1.0909,1.09045,1.09078,1.0
2020-02-11 09:10:00,1.09079,1.09106,1.09056,1.09088,1.0
2020-02-11 09:15:00,1.09088,1.09133,1.09088,1.09131,1.0
2020-02-11 09:20:00,1.09132,1.09168,1.09132,1.09165,0.0
2020-02-11 09:25:00,1.09165,1.09165,1.09136,1.09134,1.0
2020-02-11 09:30:00,1.09134,1.09154,1.09122,1.0915,1.0
2020-02-11 09:35:00,1.0915,1.09171,1.0914,1.09176,0.0
2020-02-11 09:40:00,1.09176,1.09176,1.09157,1.09168,0.0
2020-02-11 09:45:00,1.09167,1.09183,1.09151,1.0916,1.0
2020-02-11 09:50:00,1.09159,1.09216,1.09159,1.09194,1.0
2020-02-11 09:55:00,1.09194,1.09206,1.0918,1.09202,1.0
2020-02-11 10:00:00,1.09201,1.09209,1.09186,1.09209,1.0
2020-02-11 10:05:00,1.0921,1.0923,1.09187,1.09244,0.0
2020-02-11 10:10:00,1.09243,1.09243,1.09211,1.09217,0.0
2020-02-11 10:15:00,1.09218,1.0924,1.09173,1.0921,0.0
2020-02-11 10:20:00,1.0921,1.09221,1.09181,1.09184,0.5
2020-02-11 10:25:00,1.09184,1.09184,1.09166,1.09184,0.0
2020-02-11 10:30:00,1.09184,1.09211,1.09156,1.09169,0.0
2020-02-11 10:35:00,1.09169,1.09169,1.09145,1.09143,0.0
2020-02-11 10:40:00,1.09142,1.09142,1.09117,1.09136,1.0
2020-02-11 10:45:00,1.09136,1.09164,1.09129,1.0915,0.0
2020-02-11 10:50:00,1.0915,1.0916,1.09116,1.09121,1.0
2020-02-11 10:55:00,1.09124,1.09171,1.09124,1.0916,1.0
2020-02-11 11:00:00,1.09159,1.09159,1.09129,1.0917,0.0
2020-02-11 11:05:00,1.09169,1.09186,1.09169,1.09164,1.0
2020-02-11 11:10:00,1.09164,1.09185,1.09164,1.09188,1.0
2020-02-11 11:15:00,1.09188,1.09215,1.09188,1.09193,0.0
2020-02-11 11:20:00,1.09194,1.09206,1.09189,1.09184,0.5
2020-02-11 11:25:00,1.09184,1.0919,1.09183,1.09184,0.0
2020-02-11 11:30:00,1.09184,1.09184,1.09167,1.09175,1.0
2020-02-11 11:35:00,1.09174,1.09198,1.09174,1.09177,0.0
2020-02-11 11:40:00,1.09176,1.09193,1.09136,1.09141,1.0
2020-02-11 11:45:00,1.09141,1.09156,1.09135,1.09153,1.0
2020-02-11 11:50:00,1.09153,1.09162,1.09146,1.09165,0.0
2020-02-11 11:55:00,1.09164,1.0917,1.09141,1.09164,1.0
2020-02-11 12:00:00,1.09165,1.09196,1.09165,1.092,1.0
2020-02-11 12:05:00,1.09202,1.0923,1.09196,1.09232,0.0
2020-02-11 12:10:00,1.09231,1.09231,1.09203,1.09206,0.0
2020-02-11 12:15:00,1.09205,1.09205,1.09185,1.09196,0.0
2020-02-11 12:20:00,1.09195,1.09202,1.0918,1.09181,1.0
2020-02-11 12:25:00,1.0918,1.09215,1.0918,1.0922,0.5
2020-02-11 12:30:00,1.09221,1.09221,1.09202,1.0922,0.0
2020-02-11 12:35:00,1.09219,1.09219,1.09208,1.09209,1.0
2020-02-11 12:40:00,1.09209,1.0923,1.09209,1.09224,1.0
2020-02-11 12:45:00,1.09223,1.09231,1.09223,1.09231,0.0
2020-02-11 12:50:00,1.09232,1.09232,1.09213,1.09211,1.0
2020-02-11 12:55:00,1.09211,1.09221,1.09211,1.09217,0.0
2020-02-11 13:00:00,1.09216,1.09216,1.0919,1.0919,1.0
2020-02-11 13:05:00,1.09191,1.09191,1.09179,1.09193,0.0
2020-02-11 13:10:00,1.09193,1.09193,1.09189,1.09191,1.0
2020-02-11 13:15:00,1.09192,1.09192,1.09181,1.092,0.0
2020-02-11 13:20:00,1.09198,1.09205,1.09195,1.09195,0.0
2020-02-11 13:25:00,1.09195,1.09195,1.09178,1.09175,1.0
2020-02-11 13:30:00,1.09176,1.09176,1.09174,1.09186,1.0
2020-02-11 13:35:00,1.09185,1.09212,1.09185,1.09196,0.0
2020-02-11 13:40:00,1.09195,1.09201,1.0919,1.09195,0.0
2020-02-11 13:45:00,1.09196,1.09205,1.09188,1.09191,0.0
2020-02-11 13:50:00,1.0919,1.0919,1.09178,1.09181,1.0
2020-02-11 13:55:00,1.09182,1.09185,1.0918,1.09189,1.0
2020-02-11 14:00:00,1.09189,1.09198,1.09189,1.09199,1.0
2020-02-11 14:05:00,1.09198,1.09221,1.09198,1.0921,1.0
2020-02-11 14:10:00,1.09211,1.09219,1.09211,1.0922,0.0
2020-02-11 14:15:00,1.09219,1.09219,1.09203,1.09209,1.0
2020-02-11 14:20:00,1.09208,1.09219,1.09208,1.09218,1.0
2020-02-11 14:25:00,1.09218,1.09231,1.09218,1.09228,0.0
2020-02-11 14:30:00,1.09227,1.09227,1.09203,1.09203,0.0
2020-02-11 14:35:00,1.09202,1.09209,1.09198,1.09192,1.0
2020-02-11 14:40:00,1.09191,1.09207,1.09191,1.09205,1.0
2020-02-11 14:45:00,1.09206,1.09212,1.09206,1.09211,1.0
2020-02-11 14:50:00,1.0921,1.09215,1.0921,1.09213,1.0
2020-02-11 14:55:00,1.09212,1.09217,1.09207,1.09215,0.0
2020-02-11 15:00:00,1.09214,1.09214,1.09202,1.0921,0.0
2020-02-11 15:05:00,1.09211,1.09212,1.092,1.09201,0.5
2020-02-11 15:10:00,1.092,1.09201,1.09199,1.09201,0.5
2020-02-11 15:15:00,1.092,1.0921,1.09191,1.09201,1.0
2020-02-11 15:20:00,1.09202,1.09207,1.09201,1.09207,0.0
2020-02-11 15:25:00,1.09206,1.09213,1.09206,1.09206,0.0
2020-02-11 15:30:00,1.09206,1.09206,1.092,1.09196,0.0
2020-02-11 15:35:00,1.09195,1.092,1.09191,1.09195,0.0
2020-02-11 15:40:00,1.09196,1.09196,1.09181,1.09182,1.0
2020-02-11 15:45:00,1.09184,1.09203,1.09184,1.09206,0.0
2020-02-11 15:50:00,1.09205,1.09205,1.09191,1.09189,0.0
2020-02-11 15:55:00,1.09189,1.09194,1.09178,1.09182,0.5
2020-02-11 16:13:00,1.09182,1.09187,1.09182,1.09182,0.0
2020-02-11 16:18:00,1.09181,1.09181,1.09176,1.09181,0.5
2020-02-11 16:26:00,1.09182,1.09182,1.0917,1.09181,0.0
2020-02-11 16:31:00,1.09181,1.09181,1.09171,1.09171,1.0
2020-02-11 16:37:00,1.09171,1.09182,1.09171,1.09181,0.0
2020-02-11 16:42:00,1.09179,1.09179,1.09175,1.09175,0.0
2020-02-11 16:47:00,1.09174,1.09179,1.09172,1.09174,0.0
2020-02-11 16:52:00,1.09173,1.09173,1.09158,1.09158,0.0
2020-02-11 16:57:00,1.09157,1.0916,1.09138,1.09148,1.0
2020-02-11 17:07:00,1.09148,1.0917,1.09148,1.09179,0.0
2020-02-11 17:12:00,1.0918,1.09196,1.0917,1.09178,0.0
2020-02-11 17:17:00,1.09178,1.09178,1.0917,1.09173,1.0
2020-02-11 17:22:00,1.09177,1.09186,1.09177,1.09182,0.0
2020-02-11 17:27:00,1.09179,1.09179,1.0917,1.0917,0.5
2020-02-11 17:32:00,1.0917,1.0917,1.0917,1.0917,0.5
2020-02-11 17:37:00,1.0917,1.0917,1.0917,1.0917,1.0
2020-02-11 17:42:00,1.0917,1.09209,1.0917,1.0918,1.0
2020-02-11 17:47:00,1.09181,1.09185,1.09181,1.09183,1.0
2020-02-11 17:52:00,1.09183,1.09192,1.09182,1.09187,0.0
2020-02-11 17:57:00,1.09187,1.09187,1.09176,1.09181,1.0
2020-02-11 18:02:00,1.09181,1.09187,1.09181,1.09186,1.0
2020-02-11 18:07:00,1.09186,1.09188,1.09185,1.09187,0.0
2020-02-11 18:12:00,1.09187,1.09187,1.09182,1.09181,0.5
2020-02-11 18:17:00,1.09183,1.09183,1.09177,1.09181,1.0
2020-02-11 18:22:00,1.09181,1.09182,1.09176,1.09182,0.0
2020-02-11 18:27:00,1.09181,1.09182,1.09181,1.0918,1.0
2020-02-11 18:32:00,1.09181,1.09186,1.09181,1.09186,1.0
2020-02-11 18:37:00,1.09187,1.09189,1.09185,1.09188,0.0
2020-02-11 18:42:00,1.09185,1.09188,1.09182,1.09183,1.0
2020-02-11 18:47:00,1.09183,1.09188,1.09183,1.09184,1.0
2020-02-11 18:54:00,1.09183,1.09188,1.09183,1.09188,0.0
2020-02-11 18:59:00,1.09189,1.09189,1.09159,1.0916,0.0
2020-02-11 19:04:00,1.09159,1.09173,1.09155,1.0915,1.0
2020-02-11 19:09:00,1.0915,1.0916,1.0915,1.09157,0.0
2020-02-11 19:14:00,1.09158,1.09158,1.09148,1.09156,0.0
2020-02-11 19:19:00,1.09155,1.09155,1.09145,1.09146,0.0
2020-02-11 19:24:00,1.09145,1.09151,1.09145,1.0914,1.0
2020-02-11 19:29:00,1.09138,1.09142,1.09136,1.09142,1.0
2020-02-11 19:34:00,1.09143,1.09147,1.09143,1.09145,0.0
2020-02-11 19:39:00,1.09146,1.09146,1.0914,1.09139,0.0
2020-02-11 19:44:00,1.0914,1.0914,1.0913,1.09129,1.0
2020-02-11 19:49:00,1.09129,1.09137,1.09116,1.09136,0.0
2020-02-11 19:54:00,1.09138,1.09138,1.09117,1.0913,1.0
2020-02-11 19:59:00,1.0913,1.0916,1.09108,1.0917,0.0
2020-02-11 20:04:00,1.09171,1.09171,1.09149,1.09154,1.0
2020-02-11 20:09:00,1.09154,1.09163,1.09154,1.09161,1.0
2020-02-11 20:14:00,1.09161,1.09172,1.09159,1.09165,1.0
2020-02-11 20:19:00,1.09164,1.09168,1.09159,1.09166,0.0
2020-02-11 20:24:00,1.09166,1.09166,1.09156,1.09157,1.0
2020-02-11 20:29:00,1.09156,1.09164,1.09151,1.09166,1.0
2020-02-11 20:34:00,1.09166,1.09181,1.09166,1.09177,1.0
2020-02-11 20:39:00,1.09176,1.09185,1.09176,1.09181,1.0
2020-02-11 20:44:00,1.09181,1.09193,1.09177,1.09193,0.0
2020-02-11 20:49:00,1.09193,1.09193,1.09186,1.09185,0.0
2020-02-11 20:54:00,1.09185,1.09186,1.09179,1.09181,0.0
2020-02-11 20:59:00,1.09181,1.09182,1.09174,1.09176,0.0
2020-02-11 21:04:00,1.09176,1.09176,1.09165,1.09159,0.0
2020-02-11 21:09:00,1.09158,1.0916,1.09145,1.09145,1.0
2020-02-11 21:14:00,1.09145,1.09163,1.09145,1.09162,1.0
2020-02-11 21:19:00,1.09163,1.09169,1.09163,1.09167,0.0
2020-02-11 21:24:00,1.09166,1.09168,1.09162,1.09166,1.0
2020-02-11 21:29:00,1.09167,1.09196,1.09167,1.0919,0.0
2020-02-11 21:34:00,1.09191,1.09191,1.09177,1.09181,0.0
2020-02-11 21:39:00,1.09181,1.09186,1.09172,1.09173,1.0
2020-02-11 21:44:00,1.09173,1.09178,1.09173,1.09177,0.0
2020-02-11 21:49:00,1.09177,1.09177,1.09156,1.09156,0.5
2020-02-11 21:54:00,1.09156,1.09162,1.09156,1.09156,1.0
2020-02-11 21:59:00,1.09156,1.09166,1.09156,1.09165,0.0
2020-02-11 22:04:00,1.09165,1.09165,1.0915,1.09156,1.0
2020-02-11 22:09:00,1.09157,1.0916,1.09156,1.09158,1.0
2020-02-11 22:14:00,1.09157,1.09166,1.09157,1.09163,1.0
2020-02-11 22:20:00,1.09163,1.09173,1.09163,1.09172,0.0
2020-02-11 22:25:00,1.09173,1.09173,1.09165,1.09165,1.0
2020-02-11 22:30:00,1.09166,1.09177,1.09166,1.09177,0.0
2020-02-11 22:35:00,1.09176,1.09176,1.09166,1.09166,0.0
2020-02-11 22:41:00,1.09164,1.09173,1.09157,1.0916,1.0
2020-02-11 22:46:00,1.09162,1.09168,1.0916,1.09168,0.0
2020-02-11 22:51:00,1.09166,1.09166,1.0916,1.09161,0.0
2020-02-11 22:56:00,1.0916,1.0916,1.09151,1.0915,1.0
2020-02-11 23:01:00,1.09151,1.09152,1.0915,1.09156,0.5
2020-02-11 23:06:00,1.09156,1.09156,1.09145,1.09156,0.0
2020-02-11 23:11:00,1.09155,1.09155,1.0915,1.09151,0.0
2020-02-11 23:16:00,1.09151,1.09154,1.09146,1.09146,0.0
2020-02-11 23:21:00,1.09147,1.09147,1.0914,1.0914,0.0
2020-02-11 23:26:00,1.0914,1.0914,1.09136,1.09136,0.0
2020-02-11 23:31:00,1.09136,1.09137,1.0912,1.09121,1.0
2020-02-11 23:36:00,1.0912,1.09133,1.0912,1.09126,0.0
2020-02-11 23:43:00,1.09127,1.0913,1.09121,1.09124,1.0
2020-02-11 23:48:00,1.09125,1.09126,1.09123,1.09125,0.0
2020-02-11 23:53:00,1.09124,1.09126,1.09124,1.09123,1.0
2020-02-11 23:58:00,1.09122,1.09122,1.09114,1.09126,0.0
2020-02-12 00:03:00,1.09126,1.09126,1.0912,1.09122,1.0
2020-02-12 00:08:00,1.09121,1.09134,1.09121,1.09132,0.0
2020-02-12 00:13:00,1.0913,1.09135,1.09128,1.09128,1.0
2020-02-12 00:18:00,1.09129,1.09132,1.09126,1.09134,0.5
2020-02-12 00:23:00,1.09135,1.09143,1.0913,1.09134,0.0
2020-02-12 00:28:00,1.09135,1.09135,1.09121,1.09124,1.0
2020-02-12 00:33:00,1.09125,1.09138,1.09125,1.09136,0.0
2020-02-12 00:38:00,1.09135,1.09135,1.09116,1.09117,0.0
2020-02-12 00:43:00,1.09116,1.09116,1.09103,1.09105,0.0
2020-02-12 00:48:00,1.09104,1.09106,1.09094,1.09099,1.0
2020-02-12 00:53:00,1.091,1.09106,1.091,1.09105,0.0
2020-02-12 00:58:00,1.09104,1.09104,1.09091,1.09096,1.0
2020-02-12 01:03:00,1.09096,1.09099,1.09092,1.09098,0.5
2020-02-12 01:08:00,1.09097,1.09101,1.09091,1.09098,0.0
2020-02-12 01:13:00,1.09099,1.09099,1.0905,1.09087,0.5
2020-02-12 01:18:00,1.09088,1.09091,1.09083,1.09087,0.0
2020-02-12 01:23:00,1.09088,1.09088,1.09082,1.09086,1.0
2020-02-12 01:28:00,1.09085,1.09093,1.09081,1.09096,0.0
2020-02-12 01:33:00,1.09095,1.09095,1.09085,1.09086,0.0
2020-02-12 01:38:00,1.09086,1.09086,1.09069,1.09082,0.0
2020-02-12 01:43:00,1.0908,1.09082,1.09073,1.09077,0.0
2020-02-12 01:48:00,1.09078,1.09078,1.09069,1.0907,0.0
2020-02-12 01:53:00,1.09069,1.09069,1.09049,1.09055,0.0
2020-02-12 01:58:00,1.09056,1.09062,1.08972,1.09041,1.0
2020-02-12 02:03:00,1.09041,1.09054,1.09041,1.09046,0.0
2020-02-12 02:08:00,1.09046,1.09046,1.09022,1.09031,1.0
2020-02-12 02:13:00,1.09032,1.09041,1.0902,1.09037,1.0
2020-02-12 02:18:00,1.09038,1.09064,1.09038,1.09052,0.0
2020-02-12 02:23:00,1.09052,1.09056,1.09041,1.09041,1.0
2020-02-12 02:28:00,1.09041,1.09079,1.09041,1.09099,1.0
2020-02-12 02:33:00,1.09098,1.09126,1.09098,1.09124,1.0
2020-02-12 02:38:00,1.09125,1.09139,1.09124,1.09135,0.0
2020-02-12 02:43:00,1.09134,1.09134,1.0911,1.09112,0.0
2020-02-12 02:48:00,1.09113,1.09114,1.09101,1.0911,1.0
2020-02-12 02:53:00,1.09108,1.09111,1.09099,1.09134,0.0
2020-02-12 02:58:00,1.09132,1.09148,1.0912,1.09126,1.0
2020-02-12 03:03:00,1.09127,1.09147,1.09127,1.09146,1.0
2020-02-12 03:08:00,1.09146,1.0916,1.09146,1.09158,1.0
2020-02-12 03:13:00,1.09159,1.09184,1.09159,1.09182,0.0
2020-02-12 03:18:00,1.09183,1.09183,1.09163,1.09177,1.0
2020-02-12 03:23:00,1.09176,1.09195,1.09176,1.09221,1.0
2020-02-12 03:28:00,1.09222,1.09227,1.09197,1.09226,1.0
2020-02-12 03:33:00,1.09227,1.09249,1.09227,1.09231,0.0
2020-02-12 03:38:00,1.09234,1.09254,1.09231,1.09219,0.0
2020-02-12 03:43:00,1.09218,1.09218,1.09199,1.09199,1.0
2020-02-12 03:48:00,1.092,1.09223,1.09194,1.09221,0.5
2020-02-12 03:53:00,1.0922,1.09235,1.09203,1.09221,1.0
2020-02-12 03:58:00,1.0922,1.0923,1.09198,1.09226,0.0
2020-02-12 04:03:00,1.09226,1.09232,1.092,1.0922,0.0
2020-02-12 04:08:00,1.09221,1.09221,1.09194,1.09216,0.0
2020-02-12 04:13:00,1.09216,1.09216,1.09206,1.09215,0.0
2020-02-12 04:18:00,1.09216,1.09216,1.0918,1.09179,0.0
2020-02-12 04:23:00,1.0918,1.0918,1.09169,1.09164,0.0
2020-02-12 04:28:00,1.09164,1.09164,1.09141,1.09143,0.0
2020-02-12 04:33:00,1.09142,1.09143,1.09125,1.09123,1.0
2020-02-12 04:38:00,1.09124,1.0916,1.09124,1.09165,1.0
2020-02-12 04:43:00,1.09164,1.09177,1.09156,1.09171,1.0
2020-02-12 04:48:00,1.09171,1.09183,1.09171,1.0918,1.0
2020-02-12 04:53:00,1.09179,1.09222,1.09179,1.09221,0.0
2020-02-12 04:58:00,1.09222,1.09222,1.09172,1.09184,1.0
2020-02-12 05:03:00,1.09184,1.09201,1.09184,1.092,1.0
2020-02-12 05:08:00,1.09199,1.09203,1.09189,1.09201,0.5
2020-02-12 05:13:00,1.092,1.09211,1.092,1.09201,1.0
2020-02-12 05:18:00,1.09202,1.09207,1.09199,1.09205,0.0
2020-02-12 05:23:00,1.09206,1.09206,1.09188,1.09197,0.0
2020-02-12 05:28:00,1.09198,1.09198,1.09179,1.09186,0.0
2020-02-12 05:33:00,1.09186,1.09186,1.09164,1.09163,1.0
2020-02-12 05:38:00,1.09164,1.09193,1.09164,1.09188,0.0
2020-02-12 05:43:00,1.09187,1.09187,1.09165,1.09166,0.0
2020-02-12 05:48:00,1.09168,1.09177,1.09164,1.09155,1.0
2020-02-12 05:53:00,1.09155,1.09186,1.09155,1.09188,0.0
2020-02-12 05:58:00,1.09188,1.09188,1.0913,1.09134,1.0
2020-02-12 06:03:00,1.09133,1.09149,1.09133,1.09152,1.0
2020-02-12 06:08:00,1.09151,1.09163,1.09146,1.09154,0.0
2020-02-12 06:13:00,1.09154,1.0916,1.09149,1.09148,1.0
2020-02-12 06:18:00,1.09149,1.09151,1.09147,1.09151,0.0
2020-02-12 06:23:00,1.09152,1.09156,1.09146,1.0915,0.0
2020-02-12 06:28:00,1.0915,1.0915,1.09139,1.09145,0.0
2020-02-12 06:33:00,1.09144,1.09144,1.09123,1.09123,0.0
2020-02-12 06:38:00,1.09123,1.09131,1.09108,1.09119,0.0
2020-02-12 06:43:00,1.09119,1.09131,1.09119,1.09107,1.0
2020-02-12 06:48:00,1.09108,1.09122,1.09099,1.09122,1.0
2020-02-12 06:53:00,1.09121,1.0913,1.09118,1.09125,0.0
2020-02-12 06:58:00,1.09126,1.09126,1.09105,1.09113,1.0
2020-02-12 07:03:00,1.09114,1.09127,1.09114,1.09121,1.0
2020-02-12 07:08:00,1.0912,1.09126,1.0912,1.09125,0.0
2020-02-12 07:13:00,1.09126,1.09143,1.09122,1.09123,0.0
2020-02-12 07:18:00,1.09124,1.09131,1.09124,1.09119,1.0
2020-02-12 07:23:00,1.0912,1.09135,1.09117,1.09134,0.0
2020-02-12 07:28:00,1.09133,1.09133,1.09115,1.09115,0.0
2020-02-12 07:33:00,1.09116,1.09116,1.09101,1.09112,0.5
2020-02-12 07:38:00,1.09111,1.09124,1.09111,1.09112,0.0
2020-02-12 07:43:00,1.09109,1.0912,1.09105,1.09108,0.0
2020-02-12 07:48:00,1.09108,1.09117,1.09105,1.09102,1.0
2020-02-12 07:53:00,1.09104,1.09128,1.09104,1.09136,0.0
2020-02-12 07:58:00,1.09134,1.09134,1.09121,1.09126,0.0
2020-02-12 08:03:00,1.09126,1.09133,1.09125,1.09118,0.5
2020-02-12 08:08:00,1.0912,1.09127,1.09113,1.09118,0.0
2020-02-12 08:13:00,1.09118,1.09137,1.09111,1.09115,1.0
2020-02-12 08:18:00,1.09115,1.09123,1.09115,1.09117,0.0
2020-02-12 08:23:00,1.09116,1.09135,1.09086,1.09087,1.0
2020-02-12 08:28:00,1.09086,1.09116,1.09086,1.09112,1.0
2020-02-12 08:33:00,1.09112,1.09129,1.09109,1.09131,0.0
2020-02-12 08:38:00,1.09131,1.09135,1.09121,1.09127,0.0
2020-02-12 08:43:00,1.09126,1.09126,1.09116,1.09117,0.0
2020-02-12 08:48:00,1.09118,1.09123,1.09117,1.09113,0.0
2020-02-12 08:53:00,1.09112,1.09112,1.09063,1.09052,0.0
2020-02-12 08:58:00,1.09051,1.09061,1.09049,1.0905,0.0
2020-02-12 09:03:00,1.0905,1.0905,1.08998,1.09033,1.0
2020-02-12 09:08:00,1.09033,1.09058,1.09033,1.09054,0.0
2020-02-12 09:13:00,1.09057,1.09068,1.09037,1.09031,1.0
2020-02-12 09:18:00,1.09032,1.09058,1.09032,1.09056,1.0
2020-02-12 09:23:00,1.09055,1.09095,1.09055,1.09094,0.0
2020-02-12 09:28:00,1.09094,1.09105,1.09078,1.09082,0.0
2020-02-12 09:33:00,1.09081,1.09081,1.09067,1.09065,0.0
2020-02-12 09:38:00,1.09064,1.09064,1.09042,1.09045,0.0
2020-02-12 09:43:00,1.09045,1.0905,1.09015,1.09027,1.0
2020-02-12 09:48:00,1.09028,1.09028,1.08992,1.09034,0.0
2020-02-12 09:53:00,1.09032,1.09046,1.09024,1.09033,0.0
2020-02-12 09:58:00,1.09033,1.09043,1.08998,1.09006,0.0
2020-02-12 10:03:00,1.09006,1.09006,1.08935,1.08979,0.0
2020-02-12 10:08:00,1.08979,1.08979,1.08911,1.08927,0.0
2020-02-12 10:13:00,1.0893,1.08945,1.08925,1.0891,0.0
2020-02-12 10:18:00,1.0891,1.08931,1.08869,1.08886,1.0
2020-02-12 10:23:00,1.08887,1.08904,1.08878,1.0889,1.0
2020-02-12 10:28:00,1.08892,1.08935,1.08884,1.08934,0.0
2020-02-12 10:33:00,1.08934,1.08946,1.08911,1.08914,1.0
2020-02-12 10:38:00,1.08913,1.08928,1.08905,1.08936,0.0
2020-02-12 10:43:00,1.08939,1.08939,1.08912,1.08912,0.0
2020-02-12 10:48:00,1.08913,1.08943,1.08913,1.08909,1.0
2020-02-12 10:53:00,1.0891,1.0891,1.08861,1.08929,1.0
2020-02-12 10:58:00,1.08929,1.08969,1.08929,1.08961,0.0
2020-02-12 11:03:00,1.08961,1.08966,1.08949,1.08948,0.0
2020-02-12 11:08:00,1.08949,1.08949,1.08917,1.08932,1.0
2020-02-12 11:13:00,1.08933,1.08948,1.08906,1.0894,0.0
2020-02-12 11:18:00,1.08941,1.08956,1.08941,1.08937,1.0
2020-02-12 11:23:00,1.08939,1.08975,1.08939,1.08963,0.0
2020-02-12 11:28:00,1.08964,1.08964,1.08935,1.08938,0.0
2020-02-12 11:33:00,1.08937,1.08966,1.08937,1.08936,0.0
2020-02-12 11:38:00,1.08936,1.08936,1.08911,1.08933,0.0
2020-02-12 11:43:00,1.08933,1.08933,1.08896,1.08895,1.0
2020-02-12 11:48:00,1.08895,1.08913,1.08895,1.08901,1.0
2020-02-12 11:53:00,1.089,1.08913,1.089,1.08908,0.5
2020-02-12 11:58:00,1.08908,1.0893,1.08906,1.08908,0.0
2020-02-12 12:03:00,1.08908,1.08908,1.08882,1.08882,0.0
2020-02-12 12:08:00,1.08883,1.08883,1.08852,1.08852,0.0
2020-02-12 12:13:00,1.08852,1.08852,1.08768,1.08791,1.0
2020-02-12 12:18:00,1.08792,1.08815,1.08792,1.08824,0.0
2020-02-12 12:23:00,1.08823,1.0883,1.08805,1.08809,0.0
2020-02-12 12:28:00,1.08809,1.08809,1.08792,1.08779,0.0
2020-02-12 12:33:00,1.08778,1.08799,1.08778,1.08776,1.0
2020-02-12 12:38:00,1.08777,1.08792,1.08777,1.08779,1.0
2020-02-12 12:43:00,1.0878,1.08781,1.08767,1.08782,1.0
2020-02-12 12:48:00,1.08782,1.08805,1.08782,1.08802,0.0
2020-02-12 12:53:00,1.08801,1.0881,1.08785,1.088,0.0
2020-02-12 12:58:00,1.088,1.088,1.08773,1.08793,0.0
2020-02-12 13:03:00,1.08794,1.08794,1.08784,1.08792,0.0
2020-02-12 13:08:00,1.08791,1.08791,1.0877,1.08771,1.0
2020-02-12 13:13:00,1.08772,1.08783,1.08758,1.08777,1.0
2020-02-12 13:18:00,1.08781,1.08803,1.08781,1.08794,1.0
2020-02-12 13:23:00,1.08793,1.08809,1.08793,1.08799,0.0
2020-02-12 13:28:00,1.08799,1.08804,1.0879,1.08794,0.0
2020-02-12 13:33:00,1.08795,1.08795,1.08779,1.08788,0.0
2020-02-12 13:38:00,1.08788,1.08788,1.08777,1.0878,0.0
2020-02-12 13:43:00,1.08782,1.08782,1.08768,1.08769,1.0
2020-02-12 13:48:00,1.08768,1.08778,1.08768,1.08778,0.0
2020-02-12 13:53:00,1.08778,1.08778,1.08769,1.08771,0.0
2020-02-12 13:58:00,1.08773,1.08776,1.08761,1.0877,1.0
2020-02-12 14:03:00,1.0877,1.08775,1.0877,1.08771,0.0
